Sample	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50
SC_428	0.03569848106002945	0.19503649033046638	0	0	0	0	0	0.07130444476818175	0	0	0	0.00018173051261584784	0	0	0	0	0	0	0	0	0	0	0.00028589524681680786	0	0.00008058150090483728	0	0.0013874047006777943	0	0.0055235415228651495	0	0.014111861249966565	0.00015955303875410352	0.06123313008096684	0.0005099829155723283	0.27401957365692636	0	0.10609790932709443	0	0	0	0	0	0.5136386629829954	0	0	0	0	0	0	0
SC_429	0.03589521535065832	0.16362402879704158	0	0	0	0	0	0.053958296506442606	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0014238816162918345	0	0	0	0.0020213146440203333	0.0021715335858168115	0	0	0.016311809840279197	0.021074964354067468	0.02675183755762248	0	0.12514660030321234	0	0.03541465069183268	0	0	0	0	0	0.1153916338381941	0	0	0.0026999152226620084	0	0	0	0
SC_433	0.035976437202965034	0.16870699155639354	0	0	0	0	0	0.05613809569618709	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0011717277626148012	0	0	0	0.0013418126087006072	0.0015187421215252447	0	0	0.012706330187612462	0.01593790014543334	0.02345628335190289	0	0.11317679141864984	0	0.033239834150722236	0	0	0	0	0	0.1135743284368784	0	0	0.0018940948436424706	0	0	0	0
SC_439	0.034703420047677645	0.16924882474761732	0	0	0	0	0	0.05602993840495846	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000776429385815717	0	0	0	0.000951879798998682	0.0009671706300419392	0.000007688240613023404	0	0.008957354248431602	0.0076915116909433215	0.009777417592497395	0	0.058644440007985625	0	0.03173772629213291	0	0	0	0	0	0.13446472424115896	0	0	0.00507956780134536	0	0	0	0
SC_443	0.028443359418899878	0.06965071034446589	0	0.0039984523272098916	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_457	0.028764534267336883	0.07029690993292738	0	0.0037910018901253814	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_458	0.027522750213825043	0.06846575075063505	0	0.003748359390450946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_459	0.027772925844270813	0.06543004253044454	0	0.00358049770293422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_460	0.02747744004257351	0.0686793208131674	0	0.003892127364605067	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_461	0.02739545180648998	0.06925504094909987	0	0.0038621125146834473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_471	0.028150517937632485	0.06882174683606401	0	0.003758046481645389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
SC_472	0.05019731015916424	0.0759582628144586	0	0.004070707050719031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00005274288494086907	0	0.00010316542472689533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
